연번,시군구,중개업소구분,중개업자명,중개업소명,사무소주소,위도,경도,데이터기준일자
3204,해운대구,공인중개사,김대우,해뜨는부동산공인중개사사무소,"부산광역시 해운대구 해운대해변로 394, 상가 104호(중동, 동일아파트)",35.16527273,129.1711755,2022-01-14
3205,해운대구,공인중개사,허판준,신세계공인중개사사무소,"부산광역시 해운대구 삼어로 61, 상가 117동 108호(반여동, 우방신세계아파트)",35.20284877,129.1161475,2022-01-14
3206,해운대구,공인중개사,천철복,멀티공인중개사사무소,"부산광역시 해운대구 해운대로483번길 5, 1층(우동)",35.16317727,129.1462069,2022-01-14
3207,해운대구,공인중개사,이희자,21세기부동산중개,"부산광역시 해운대구 선수촌로 6-11, 주건축물제1동 1층 일부(반여동)",35.19511666,129.1188856,2022-01-14
3208,해운대구,공인중개사,한태록,센텀비전공인중개사사무소,"부산광역시 해운대구 센텀중앙로 142, 상가1동 107호(재송동, 더샵센텀파크2차)",35.17950002,129.1232823,2022-01-14
3209,해운대구,공인중개사,정필자,삼익공인중개사사무소,"부산광역시 해운대구 해운대로61번가길 6, 상가동 102호(재송동, 센텀삼익아파트)",35.19076658,129.1214172,2022-01-14
3210,해운대구,공인중개사,김삼성,세종월드공인중개사사무소,"부산광역시 해운대구 해운대로 814, 130호(좌동, 세종월드프라자)",35.16967150,129.1776713,2022-01-14
3211,해운대구,공인중개사,윤출여,태영공인중개사사무소,"부산광역시 해운대구 선수촌로 95, 상가11동 201호(반여동, 삼해대림타운)",35.20064845,129.1172265,2022-01-14
3212,해운대구,공인중개사,전선주,Lct우주공인중개사사무소,"부산광역시 해운대구 달맞이길 16-5, 주건축물제1동 102-1호(중동)",35.16190776,129.1668025,2022-01-14
3213,해운대구,공인중개사,김덕희,황금알공인중개사사무소,"부산광역시 해운대구 반여로41번길 54, 1층(반여동)",35.19752254,129.1189736,2022-01-14
3214,해운대구,공인중개사,백경희,한양공인중개사사무소,"부산광역시 해운대구 세실로 126, 상가 108호(좌동, 건영아파트)",35.17562853,129.1768571,2022-01-14
3215,해운대구,공인중개사,이정규,진주공인중개사사무소,"부산광역시 해운대구 세실로 19, 상가 105호(좌동, 대우1차아파트)",35.16739183,129.1794386,2022-01-14
3216,해운대구,공인중개사,박재숙,쌍용공인중개사사무소,"부산광역시 해운대구 청사포로 16, 105호(좌동, 락희상가)",35.16625018,129.1837360,2022-01-14
3217,해운대구,공인중개사,이재호,등대공인중개사사무소,"부산광역시 해운대구 세실로 109-1, 1층우측(좌동)",35.17428449,129.1751032,2022-01-14
3218,해운대구,공인중개사,오영란,열린공인중개사사무소,"부산광역시 해운대구 해운대로76번길 55, 503동 103호(재송동, 센텀 이-편한세상)",35.18940305,129.1177861,2022-01-14
3219,해운대구,공인중개사,강현주,샛별부동산공인중개사사무소,"부산광역시 해운대구 대천로67번길 15, 상가 112호우측(좌동, 신성아파트)",35.17274055,129.1679235,2022-01-14
3220,해운대구,공인중개사,서위경,현대공인중개사사무소,부산광역시 해운대구 해운대로81번길 2-5(재송동),35.18998655,129.1209673,2022-01-14
3221,해운대구,공인중개사,이영자,명성공인중개사사무소,"부산광역시 해운대구 좌동순환로311번길 8, 상가108 107호(좌동, 영남아파트)",35.16807725,129.1830929,2022-01-14
3222,해운대구,공인중개사,이양자,영남공인중개사사무소,"부산광역시 해운대구 좌동순환로311번길 8, 상가동 103호(좌동, 영남아파트)",35.16807725,129.1830929,2022-01-14
3223,해운대구,공인중개사,차성환,하나부동산중개,"부산광역시 해운대구 우동2로 85, 1층좌측(우동)",35.17069967,129.1561155,2022-01-14
3224,해운대구,공인중개사,최해옥,삼성래미안공인중개사사무소,"부산광역시 해운대구 좌동순환로468번가길 71, 1층(중동)",35.16447396,129.1754668,2022-01-14
3225,해운대구,공인중개사,이명숙,뉴114공인중개사사무소,"부산광역시 해운대구 선수촌로 122, 종합상가 101호일부(반여동, 아시아선수촌)",35.20387017,129.1216854,2022-01-14
3226,해운대구,공인중개사,허경돈,베네시티부동산중개,"부산광역시 해운대구 해운대해변로 163, 상가 101호(우동, 현대베네시티)",35.15816777,129.1507245,2022-01-14
3227,해운대구,공인중개사,이현옥,동부올림픽공인중개사사무소,"부산광역시 해운대구 해운대로 428, 상가 120호(우동, 동부올림픽타운)",35.16687904,129.1398374,2022-01-14
3228,해운대구,공인중개사,박순연,중앙공인중개사사무소,"부산광역시 해운대구 세실로 7, 분산상가 103호(좌동, 상록아파트)",35.16539706,129.1797171,2022-01-14
3229,해운대구,공인중개사,박완호,롯데스타공인중개사사무소,"부산광역시 해운대구 중동2로34번길 15, 105동 105호(중동,롯데캐슬스타)",35.16563726,129.1632884,2022-01-14
3230,해운대구,공인중개사,김종연,SK뷰공인중개사사무소,"부산광역시 해운대구 청사포로 16, 103호(좌동, 락희상가)",35.16625018,129.1837360,2022-01-14
3231,해운대구,공인중개사,노화구,대신공인중개사사무소,부산광역시 해운대구 송정중앙로36번길 5-1(송정동),35.18184233,129.2039988,2022-01-14
3232,해운대구,공인중개사,변대우,신대우공인중개사사무소,"부산광역시 해운대구 좌동순환로 275, 상가 105호(좌동, 대우2차아파트)",35.17245658,129.1832333,2022-01-14
3233,해운대구,공인중개사,신진영,조은공인중개사사무소,"부산광역시 해운대구 신반송로 72, 상가동 104호(반송동, 삼한5차아파트)",35.22664174,129.1624240,2022-01-14
3234,해운대구,공인중개사,정석윤,우성공인중개사사무소,"부산광역시 해운대구 반송로 907, B동 102호(반송동)",35.23222804,129.1522980,2022-01-14
3235,해운대구,공인중개사,김진수,이진공인중개사사무소,부산광역시 해운대구 아랫반송로21번길 72(반송동),35.22723313,129.1486461,2022-01-14
3236,해운대구,공인중개사,양근석,새부산공인중개사사무소,"부산광역시 해운대구 대천로103번길 47, 상가 104호(좌동, 대림아파트)",35.17931545,129.1740449,2022-01-14
3237,해운대구,공인중개사,김외숙,우신골든빌공인중개사사무소,"부산광역시 해운대구 재반로103번가길 37, 2층(재송동)",35.18946565,129.1256157,2022-01-14
3238,해운대구,공인중개사,추춘옥,선경공인중개사사무소,"부산광역시 해운대구 청사포로 27, 상가동 110-C호(좌동, 경남선경아파트)",35.16652136,129.1864183,2022-01-14
3239,해운대구,공인중개사,김차향,동경공인중개사사무소,"부산광역시 해운대구 해운대로81번길 85, 1층(재송동)",35.19112191,129.1248919,2022-01-14
3240,해운대구,공인중개사,유말순,미래안공인중개사사무소,"부산광역시 해운대구 세실로 19, 상가 112호(좌동, 대우1차아파트)",35.16739183,129.1794386,2022-01-14
3241,해운대구,공인중개사,박동길,사랑방공인중개사사무소,부산광역시 해운대구 해운대로61번길 105-1(반여동),35.19490449,129.1300721,2022-01-14
3242,해운대구,공인중개사,성낙목,대한부동산중개,"부산광역시 해운대구 달맞이길65번길 5, 1층(중동)",35.16119532,129.1724341,2022-01-14
3243,해운대구,공인중개사,양보배,유시티부산공인중개사사무소,"부산광역시 해운대구 중동1로17번길 15-11, 상가 102호(우동)",35.16450827,129.1616478,2022-01-14
3244,해운대구,공인중개사,강점선,중앙부동산중개사무소,"부산광역시 해운대구 선수촌로 122, 종합상가 107호(반여동, 아시아선수촌)",35.20387017,129.1216854,2022-01-14
3245,해운대구,공인중개사,이두점,쥬노벨공인중개사사무소,"부산광역시 해운대구 해운대로781번길 20, 107호(좌동, 쥬노벨 오피스텔)",35.17004364,129.1746250,2022-01-14
3246,해운대구,공인중개사,양맹숙,해운대양소장부동산중개,"부산광역시 해운대구 대천로67번길 12, 106호(좌동)",35.17353228,129.1690107,2022-01-14
3247,해운대구,공인중개사,성낙현,대원공인중개사사무소,"부산광역시 해운대구 좌동순환로 252, 상가동 104호(좌동, 대원아파트)",35.17285761,129.1800117,2022-01-14
3248,해운대구,공인중개사,이강석,팔레드부동산중개소,"부산광역시 해운대구 해운대해변로298번길 24, 상가1-9호(중동, 팔레드시즈)",35.16019728,129.1665805,2022-01-14
3249,해운대구,공인중개사,허혜영,롯데칠성공인중개사사무소,"부산광역시 해운대구 세실로 138, 상가 105호(좌동, 롯데아파트)",35.17666917,129.1773662,2022-01-14
3250,해운대구,공인중개사,진창규,지구촌공인중개사사무소,"부산광역시 해운대구 세실로 64, 상가-139호(좌동, 화목데파트)",35.17097853,129.1776682,2022-01-14
3251,해운대구,공인중개사,신정순,조은공인중개사사무소,"부산광역시 해운대구 삼어로 61, 상가117동 106호(반여동, 우방아파트)",35.20284877,129.1161475,2022-01-14
3252,해운대구,공인중개사,박미희,신세정공인중개사사무소,부산광역시 해운대구 아랫반송로5번길 220(반송동),35.22976140,129.1500770,2022-01-14
3253,해운대구,공인중개사,권태영,화승공인중개사사무소,"부산광역시 해운대구 대천로 225, 상가1층 109호(좌동, 두산아파트)",35.16909048,129.1799462,2022-01-14
3254,해운대구,공인중개사,김미영,힐탑공인중개사사무소,"부산광역시 해운대구 좌동순환로433번길 30-1, 판매동 114호(중동, 해운대힐스테이트 위브)",35.16252036,129.1798512,2022-01-14
3255,해운대구,공인중개사,이미선,LCT태연공인중개사사무소,"부산광역시 해운대구 달맞이길 56, 1층 일부(중동)",35.16111222,129.1707755,2022-01-14
3256,해운대구,공인중개사,임재민,탑공인중개사사무소,"부산광역시 해운대구 달맞이길117번나길 15-3, 비동 지하01호(중동, 송림프리텔2차)",35.15809983,129.1802373,2022-01-14
3257,해운대구,공인중개사,원용덕,베스트공인중개사사무소,"부산광역시 해운대구 달맞이길65번길 15, 상가동 102호 일부(중동)",35.16118861,129.1731255,2022-01-14
3258,해운대구,공인중개사,배서주,그린공인중개사사무소,"부산광역시 해운대구 재반로 182, 씨동 점포다호(재송동, 비둘기맨션)",35.19346676,129.1305573,2022-01-14
3259,해운대구,공인중개사,최귀옥,감동공인중개사사무소,"부산광역시 해운대구 센텀중앙로 142, 상가 1-111호(재송동, 더샵센텀파크2차아파트)",35.17950002,129.1232823,2022-01-14
3260,해운대구,공인중개사,김선옥,달맞이유림공인중개사사무소,"부산광역시 해운대구 달맞이길65번길 33, 상가동 103호(중동, 유림노르웨이숲)",35.16118308,129.1736962,2022-01-14
3261,해운대구,공인중개사,하지영,OK부동산중개,"부산광역시 해운대구 재반로255번길 5, 103, 104호(반여동)",35.20002343,129.1311314,2022-01-14
3262,해운대구,공인중개사,김성숙,다조은공인중개사사무소,"부산광역시 해운대구 해운대로81번길 84, 4호(재송동, 금강빌라)",35.19087989,129.1247458,2022-01-14
3263,해운대구,공인중개사,조서정,중동공인중개사사무소,"부산광역시 해운대구 좌동로 95, 상가101호(좌동, 해운대동대문상가)",35.17282148,129.1753895,2022-01-14
3264,해운대구,공인중개사,노지현,푸른공인중개사사무소,"부산광역시 해운대구 재반로226번길 6, 1층(반여동)",35.19728994,129.1313790,2022-01-14
3265,해운대구,공인중개사,이가령,굿모닝공인중개사사무소,"부산광역시 해운대구 센텀동로 25, 상가 111호(우동, 대우 월드마크 센텀)",35.17190652,129.1314330,2022-01-14
3266,해운대구,공인중개사,김말숙,LCT다산공인중개사사무소,"부산광역시 해운대구 달맞이길65번길 33, 상가동 103호 일부(중동, 달맞이유림노르웨이숲)",35.16118308,129.1736962,2022-01-14
3267,해운대구,공인중개사,이귀남,한아름부동산중개,"부산광역시 해운대구 양운로 88, 102-102호(좌동, 해운대 쌍용플래티넘트윈)",35.17072113,129.1754032,2022-01-14
3268,해운대구,공인중개사,서춘자,스위첸공인중개사사무소,"부산광역시 해운대구 세실로 64, 112호(좌동, 화목데파트)",35.17097853,129.1776682,2022-01-14
3269,해운대구,공인중개사,이의진,세종공인중개사사무소,"부산광역시 해운대구 선수촌로 122, 분산2상가 101호(반여동, 아시아선수촌)",35.20387017,129.1216854,2022-01-14
3270,해운대구,공인중개사,윤분연,만세대림공인중개사사무소,"부산광역시 해운대구 해운대로76번길 69, 103호(재송동)",35.19046514,129.1169771,2022-01-14
3271,해운대구,공인중개사,이태숙,금호공인중개사사무소,"부산광역시 해운대구 재반로 141, 금호상가 가-103호(재송동, 금호)",35.19159020,129.1268748,2022-01-14
